"age_in_years","sex","mu","sigma","nu","tau","C2.5","C5","C25","C50","C75","C95","C97.5","growth_rate"
15.1,"male",2.31974868341832,0.0506818196419229,0.00480785768823541,1.03533727271897,2.22291468488826,2.23819689143999,2.28600280637156,2.31999235527031,2.35407544761262,2.40220465980449,2.41760977499802,-0.0259347164428171
15.2,"male",2.31715536767256,0.0507134771092475,0.00480785768823541,1.03533727271897,2.22026088356471,2.23555263586595,2.2833884118838,2.3173991917297,2.35150357344933,2.3996628486692,2.41507758638485,-0.0259285498630545
15.3,"male",2.31456267009081,0.0507449150633391,0.00480785768823541,1.03533727271897,2.21760811981285,2.23290935167325,2.2807747817203,2.3148066452977,2.34893216877389,2.39712129856437,2.41254559207946,-0.0259223742702995
15.4,"male",2.3119705915737,0.0507761336466381,0.00480785768823541,1.03533727271897,2.21495639426115,2.23026703953333,2.27816191668682,2.31221471687564,2.34636123458338,2.39458001062237,2.41001379325753,-0.0259161896643524
15.5,"male",2.30937913302185,0.0508071330058345,0.00480785768823541,1.03533727271897,2.21230570752996,2.22762570011078,2.27554981758632,2.30962340736483,2.34379077187779,2.39203898598248,2.40748219110292,-0.025909996045015
15.6,"male",2.30678829533589,0.0508379132918527,0.00480785768823541,1.03533727271897,2.20965606023156,2.22498533406336,2.27293848521893,2.30703271766664,2.34122078165996,2.38949822579087,2.40495078680767,-0.025903793412081
15.7,"male",2.30419807941643,0.0508684746598366,0.00480785768823541,1.03533727271897,2.20700745297013,2.22234594204206,2.27032792038198,2.30444264868242,2.3386512649356,2.38695773120058,2.40241958157198,-0.0258975817653416
15.8,"male",2.30160848616411,0.0508988172691344,0.00480785768823541,1.03533727271897,2.20435988634186,2.2197075246911,2.26771812386999,2.30185320131357,2.33608222271325,2.38441750337147,2.39988857660414,-0.0258913611045995
15.9,"male",2.29901951647955,0.0509289412832829,0.00480785768823541,1.03533727271897,2.2017133609349,2.21707008264795,2.2651090964747,2.2992643764615,2.3335136560043,2.38187754347023,2.39735777312055,-0.0258851314296572
16,"male",2.29643117126337,0.0509588468699926,0.00480785768823541,1.03533727271897,2.19906787732945,2.21443361654338,2.26250083898506,2.29667617502764,2.33094556582296,2.37933785267034,2.39482717234568,-0.0258788927403118
16.1,"male",2.29384345141619,0.0509885342011316,0.00480785768823541,1.03533727271897,2.19642343609775,2.21179812700146,2.25989335218726,2.29408859791343,2.32837795318627,2.37679843215205,2.392296775512,-0.0258726450363645
16.2,"male",2.29125635783864,0.0510180034527108,0.00480785768823541,1.03533727271897,2.19378003780415,2.20916361463959,2.25728663686472,2.29150164602036,2.32581081911407,2.37425928310233,2.38976658385999,-0.0258663883176125
16.3,"male",2.28866989143135,0.0510472548048674,0.00480785768823541,1.03533727271897,2.19113768300509,2.20653008006854,2.25468069379814,2.28891532024991,2.32324416462898,2.37172040671489,2.38723659863811,-0.0258601225838585
16.4,"male",2.28608405309493,0.0510762884418497,0.00480785768823541,1.03533727271897,2.18849637224916,2.20389752389247,2.25207552376545,2.28632962150359,2.32067799075641,2.36918180419009,2.38470682110274,-0.0258538478349114
16.5,"male",2.28349884373001,0.0511051045520011,0.00480785768823541,1.03533727271897,2.18585610607713,2.20126594670893,2.24947112754187,2.28374455068293,2.31811229852457,2.366643476735,2.38217725251817,-0.0258475640705687
